id,user_id,kind,created_at,started_at,ended_at,note,payload,feeding_kind,breast_side,session_seconds,feeding_amount,feeding_unit,feeding_amount_ml,bottle_content,diaper_kind,expression_side,expression_amount,expression_unit,expression_amount_ml
d7a7e8dc-f219-40b9-b445-cf7c74969a7f,,diaper,2025-11-04 04:40:50.399332+00,2025-11-04 03:48:00+00,,,{},,,,,,,,mixed,,,,
d8288672-56de-491a-a41f-fc36e7e2ad35,,expression,2025-11-21 17:48:29.363166+00,2025-11-21 13:52:00+00,,,{},,,,,,,,,both,60,ml,60
d8387c22-2c1c-458d-a261-a3dc72107ccf,,feeding,2025-10-31 00:04:37.59296+00,2025-10-30 23:49:26.595+00,2025-10-31 00:04:36.297+00,,{},breast,right,707,,,,,,,,,
d8553053-0ae6-404e-9523-86497f498a16,,feeding,2025-10-14 19:59:10.12329+00,2025-10-14 19:58:00+00,,,{},bottle,,,20,ml,20,breast_milk,,,,,
d855cf9a-e148-4882-a2c4-188bfaaa66a7,,feeding,2025-10-16 07:36:47.224127+00,2025-10-16 06:45:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
d8605a3d-e644-444a-8f05-c4dd3e9dbbbe,,feeding,2025-10-14 10:37:12.374963+00,2025-10-14 10:17:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
d9bd90a6-0415-4b53-b0fb-2fc3cccd730d,,expression,2025-11-08 09:39:42.601367+00,2025-11-08 03:35:00+00,,,{},,,,,,,,,both,80,ml,80
d9e1490a-89fc-4188-93cc-997b4b5a1ca8,,feeding,2025-11-13 00:38:01.269142+00,2025-11-13 00:24:00+00,2025-11-13 00:38:00.518+00,,{},breast,right,836,,,,,,,,,
da28aa4c-4350-45f6-a44f-74c74da62b98,,feeding,2025-10-19 13:34:39.690021+00,2025-10-19 13:34:09+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
da28bf01-b69d-45ef-9879-0abc0cddc039,,expression,2025-10-21 08:00:29.770607+00,2025-10-21 07:40:28+00,,,{},,,,,,,,,both,90,ml,90
da82b606-ba65-4192-b4b9-b982fadbea14,,feeding,2025-11-23 19:45:54.217397+00,2025-11-23 19:25:00+00,,,{},bottle,,,95,ml,95,breast_milk,,,,,
db2e2254-ba77-4c38-95cd-08769a77384b,,feeding,2025-10-23 14:45:17.21658+00,2025-10-23 14:21:41.067+00,2025-10-23 14:45:15.849+00,,{},breast,left,1313,,,,,,,,,
db73d332-0c6c-4490-b115-4ebe7886bd82,,diaper,2025-10-18 18:08:34.294269+00,2025-10-18 15:55:00+00,,,{},,,,,,,,dirty,,,,
db78a72d-5fcf-4ad7-9efc-8f1e4d49c5a3,,feeding,2025-10-17 12:25:50.146532+00,2025-10-17 11:53:40.933+00,2025-10-17 12:25:49.319+00,,{},breast,left,1288,,,,,,,,,
dc27cf1e-41e5-4c7e-96d4-45e510dd67c1,,feeding,2025-11-04 13:32:53.279925+00,2025-11-04 13:19:47.765+00,2025-11-04 13:32:52.264+00,,{},breast,right,599,,,,,,,,,
dc699055-3b17-455b-b7ff-d3ccfc9ead4d,,feeding,2025-11-26 17:43:24.952303+00,2025-11-26 17:26:00+00,2025-11-26 17:43:24.69+00,,{},breast,left,1042,,,,,,,,,
dc9b18de-3a9a-45b9-abe8-d8ab3dafa686,,feeding,2025-11-07 23:32:31.808473+00,2025-11-07 23:15:00+00,,,{},bottle,,,100,ml,100,breast_milk,,,,,
dce94749-fb33-43ac-83de-e7eaab897538,,diaper,2025-10-26 19:48:20.360153+00,2025-10-26 16:50:00+00,,,{},,,,,,,,wet,,,,
dd5937af-ee87-4753-8a5d-32da2b50d05c,,feeding,2025-10-20 14:33:38.348975+00,2025-10-20 14:11:53.319+00,2025-10-20 14:33:37.25+00,,{},breast,right,575,,,,,,,,,
dd5d7720-c5c5-4f0f-8ca2-a13f1835de3a,,feeding,2025-10-31 13:08:27.645833+00,2025-10-31 12:42:48.323+00,2025-10-31 13:08:26.345+00,,{},breast,left,1533,,,,,,,,,
dd872ca5-8f94-4e5e-95f0-735c2943f749,,expression,2025-10-18 13:14:08.834591+00,2025-10-18 12:48:53+00,,,{},,,,,,,,,both,120,ml,120
ddbee213-7b8e-4e4e-bc14-5eb18f74f2fd,,diaper,2025-10-13 06:51:23.181831+00,2025-10-13 06:40:00+00,,,{},,,,,,,,wet,,,,
dddaa964-14a9-4cd5-97e8-1693bbbd4f1a,,feeding,2025-10-17 17:36:57.596655+00,2025-10-17 16:50:00+00,,,{},bottle,,,75,ml,75,breast_milk,,,,,
ddf6e523-4c5a-41e0-859e-c0d7d03ea12a,,expression,2025-12-01 16:18:14.610601+00,2025-12-01 12:29:06+00,,,{},,,,,,,,,both,100,ml,100
de30273f-18e6-473e-8fdc-7cd13f9a3c20,,diaper,2025-10-31 07:37:17.258486+00,,,,{},,,,,,,,mixed,,,,
de390ba2-def4-428e-bb4c-08391f63a338,,feeding,2025-10-21 01:26:44.666062+00,2025-10-21 01:15:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
de656a01-3d21-4d59-aee1-40e843fe706e,,diaper,2025-10-30 03:18:06.216271+00,2025-10-30 02:47:50+00,,,{},,,,,,,,wet,,,,
deadfce5-ee57-47d1-a2cf-7b6da58f2eca,,diaper,2025-10-15 13:01:00.740353+00,2025-10-15 13:00:00+00,,,{},,,,,,,,mixed,,,,
deafcf66-57d0-4b8e-9b5f-f9aef8065292,,diaper,2025-10-23 19:24:05.111445+00,2025-10-23 15:55:00+00,,,{},,,,,,,,wet,,,,
decca3f8-8223-4cd9-9108-9c3640546986,,diaper,2025-10-13 02:54:41.616015+00,2025-10-12 22:25:00+00,,,{},,,,,,,,mixed,,,,
df00063c-e3b0-427b-a5bb-7622246b3597,,diaper,2025-10-27 01:18:48.964518+00,2025-10-27 00:48:40+00,,,{},,,,,,,,mixed,,,,
df425cbd-4d05-423e-93b9-472407345957,,expression,2025-10-21 17:18:42.052072+00,2025-10-21 16:48:29+00,,,{},,,,,,,,,both,90,ml,90
dfd1cfd8-13df-442e-a644-fea523bf0e0c,,feeding,2025-11-27 00:36:38.470632+00,2025-11-27 00:22:51.606+00,2025-11-27 00:36:37.18+00,,{},breast,right,824,,,,,,,,,
dfe49efc-5063-4cf9-ba20-44efbf8005a4,,feeding,2025-11-28 23:45:48.796715+00,2025-11-28 23:33:23.778+00,2025-11-28 23:45:47.98+00,,{},breast,left,737,,,,,,,,,
e01e9f05-520f-4b8f-84dc-4f6e6f103a87,,feeding,2025-11-06 07:21:36.175614+00,2025-11-06 07:06:33.097+00,2025-11-06 07:21:35.044+00,,{},breast,left,858,,,,,,,,,
e07cb62b-40a8-463f-9395-653242852bcf,,feeding,2025-10-17 13:27:57.511631+00,2025-10-17 12:57:26+00,,,{},bottle,,,50,ml,50,breast_milk,,,,,
e1192f58-36eb-4f13-ac65-1d7abb222655,,expression,2025-12-01 02:20:03.043168+00,2025-12-01 02:10:38+00,,,{},,,,,,,,,both,105,ml,105
e1d28e02-f547-443a-ba2b-c70ebedbd226,,feeding,2025-11-18 23:03:05.548963+00,2025-11-18 22:36:56.065+00,2025-11-18 23:03:04.532+00,,{},breast,right,1548,,,,,,,,,
e2a80452-7440-4358-8654-b7db01cce9e3,,feeding,2025-11-26 17:19:58.113748+00,2025-11-26 12:45:00+00,,,{},bottle,,,120,ml,120,breast_milk,,,,,
e3121c9d-2044-4bbd-b801-790117cfd7d3,,feeding,2025-10-15 03:29:19.143681+00,2025-10-15 03:18:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
e352a721-0473-41db-b720-96ecdd5a32f7,,feeding,2025-10-11 08:31:42.502606+00,2025-10-11 08:31:35.681+00,2025-10-11 08:31:41.032+00,,{},breast,right,5,,,,,,,,,
e37550ce-1b3c-49fe-8a84-f4a3f65f1384,,expression,2025-10-24 07:33:14.456763+00,2025-10-24 07:03:01+00,,,{},,,,,,,,,both,175,ml,175
e3df3a48-7787-46fa-b667-0d0763500ddc,,expression,2025-10-22 02:25:37.501713+00,2025-10-22 02:05:00+00,,,{},,,,,,,,,both,70,ml,70
e40d4f34-6a38-4104-b488-0e1b11dac816,,feeding,2025-10-24 06:40:59.759936+00,2025-10-24 06:15:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
e44ebfb6-404b-46f6-b1d2-6747bbd539b7,,diaper,2025-10-22 18:25:14.610285+00,2025-10-22 17:30:00+00,,,{},,,,,,,,wet,,,,
e45a6406-ade7-4c9c-87ca-486b02dfd6da,,feeding,2025-11-06 21:11:58.565414+00,2025-11-06 20:57:00+00,2025-11-06 21:11:57.865+00,,{},breast,left,882,,,,,,,,,
e5228b55-6823-4d61-b1f7-6dff983bfb6a,,diaper,2025-10-31 23:52:39.110805+00,2025-10-31 23:04:28+00,,,{},,,,,,,,mixed,,,,
e55e444a-0a57-48e0-9873-03d58ffa580e,,expression,2025-10-30 21:19:00.563541+00,2025-10-30 20:52:00+00,,,{},,,,,,,,,both,50,ml,50
e577c314-1744-4ec1-b245-d400cb362d70,,diaper,2025-10-25 20:24:58.005471+00,2025-10-25 20:04:44+00,,,{},,,,,,,,wet,,,,
e58e3f76-0927-423a-9c94-6df1e46aa86b,,expression,2025-10-16 20:44:34.538715+00,2025-10-16 20:23:49+00,,,{},,,,,,,,,both,50,ml,50
e5923c5b-19c4-4a3f-bbae-cd6557ffd207,,sleep,2025-10-18 19:31:52.533098+00,2025-10-18 13:20:00+00,2025-10-18 14:25:00+00,,{},,,,,,,,,,,,
e5d8cb9e-178c-46fb-8775-1fe19bb43cbd,,feeding,2025-12-01 23:36:24.400779+00,2025-12-01 23:11:22.189+00,2025-12-01 23:36:23.406+00,,{},breast,right,1496,,,,,,,,,
e6193cf3-2181-48b8-8dd7-03abb79618ea,,diaper,2025-10-19 01:14:03.875414+00,2025-10-19 00:00:11+00,,,{},,,,,,,,wet,,,,
e6890085-130f-4866-9b02-e2fd370f837d,,feeding,2025-10-24 23:44:59.961683+00,2025-10-24 23:02:00+00,2025-10-24 23:44:58.525+00,,{},breast,left,2543,,,,,,,,,
e6dbde17-8a5a-416e-85ff-a94011c1534c,,feeding,2025-11-21 06:15:07.100488+00,2025-11-21 05:54:35+00,,,{},bottle,,,148,ml,148,breast_milk,,,,,
e6e9af75-1102-4147-95be-fee8f3d2b51f,,feeding,2025-10-12 01:02:25.199649+00,2025-10-12 01:01:53.702+00,2025-10-12 01:02:24.136+00,,{},breast,right,5,,,,,,,,,
e71b2bc3-5bda-40f6-8cbb-3893c958acbb,,feeding,2025-10-19 13:52:19.370947+00,2025-10-19 13:42:29.279+00,2025-10-19 13:52:18.819+00,,{},breast,left,517,,,,,,,,,
e8329bc5-087e-43d8-91f3-585664685fe4,,expression,2025-10-17 20:39:58.14868+00,2025-10-17 20:06:00+00,,,{},,,,,,,,,both,40,ml,40
e867584b-27f0-4c85-883f-9c6e0ec87f3c,,feeding,2025-11-06 03:37:49.573399+00,2025-11-06 03:30:00+00,,,{},bottle,,,40,ml,40,breast_milk,,,,,
e8a99a34-da60-4ce9-8860-33ef8f794f77,,feeding,2025-11-16 05:43:34.750135+00,2025-11-16 02:00:00+00,,,{},bottle,,,100,ml,100,breast_milk,,,,,
e8bae255-ca1d-4fac-a2eb-3ffbbb1da391,,diaper,2025-10-19 22:19:16.767214+00,2025-10-19 22:09:01+00,,,{},,,,,,,,wet,,,,
e95ce8af-6e99-4ff9-b697-c1fedd33a993,,expression,2025-11-20 23:50:47.163543+00,2025-11-20 15:57:00+00,,,{},,,,,,,,,both,120,ml,120
e96bba20-5837-49fb-ab05-21c278e0b286,,feeding,2025-11-18 19:12:56.603644+00,2025-11-18 18:58:14.084+00,2025-11-18 19:12:55.673+00,,{},breast,left,879,,,,,,,,,
e998d33f-0258-40c4-bf37-4b9b2db1a937,,feeding,2025-10-19 01:46:46.243251+00,2025-10-19 01:46:37+00,,,{},bottle,,,30,ml,30,breast_milk,,,,,
e99f9496-de4a-4c36-bece-9dbd6ea18b85,,feeding,2025-11-05 01:16:44.225721+00,2025-11-05 00:48:37.196+00,2025-11-05 01:16:43.099+00,,{},breast,right,1680,,,,,,,,,
e9b875aa-f1bd-4997-8677-6e0dbb095a24,,diaper,2025-10-28 16:50:36.591065+00,2025-10-28 15:57:00+00,,,{},,,,,,,,mixed,,,,
e9d3f3be-16b7-4e40-82ed-9eacd51f106e,,feeding,2025-11-29 18:12:42.555752+00,2025-11-29 17:40:00+00,2025-11-29 18:12:41.581+00,,{},breast,right,1959,,,,,,,,,
ea36a194-2994-4a50-a56a-2b0ea8e980f5,,feeding,2025-11-14 17:35:30.845574+00,2025-11-14 17:15:00+00,2025-11-14 17:35:30.291+00,,{},breast,left,1194,,,,,,,,,
eac56d5d-51f8-4733-823e-80b69689bdb8,,feeding,2025-10-14 17:01:12.773631+00,2025-10-14 16:30:00+00,,,{},bottle,,,80,ml,80,breast_milk,,,,,
ec09a20d-44c6-47e5-98d3-f2c21207541e,,expression,2025-11-03 04:46:51.246527+00,2025-11-03 04:21:11+00,,,{},,,,,,,,,both,40,ml,40
ec65ffef-318e-40c9-bbdc-408023b9f919,,expression,2025-10-31 08:00:45.873149+00,2025-10-31 07:24:00+00,,,{},,,,,,,,,both,120,ml,120
ec6b1665-3976-47e6-a5fa-dfd3684beaf3,,expression,2025-11-16 02:39:18.21575+00,2025-11-16 02:18:50+00,,,{},,,,,,,,,both,80,ml,80
ec805bed-7317-473a-bf20-d88dbdc07006,,feeding,2025-10-14 20:39:37.23387+00,2025-10-14 20:29:00+00,,,{},bottle,,,30,ml,30,breast_milk,,,,,
ec886051-da3e-44ab-bd99-6a9475f6bf4b,,diaper,2025-10-20 05:13:41.057972+00,2025-10-20 05:03:25+00,,,{},,,,,,,,mixed,,,,
ed5f6345-dd0b-4610-b33c-6fe839f1b374,,feeding,2025-11-16 19:00:53.42463+00,2025-11-16 18:47:48.564+00,2025-11-16 19:00:52.291+00,,{},breast,right,777,,,,,,,,,
edbe7762-7701-4d94-8e4e-98edcca5b1c1,,feeding,2025-11-16 06:57:02.684155+00,,,,{},bottle,,,130,ml,130,breast_milk,,,,,
edf73a73-ff8c-416c-b1c7-a3ed65ad0c66,,expression,2025-10-20 21:18:42.908998+00,2025-10-20 20:00:00+00,,,{},,,,,,,,,both,85,ml,85
ee3ccde4-bf22-46b2-bbc2-201222e26af7,,feeding,2025-10-24 00:48:50.200325+00,2025-10-24 00:38:00+00,2025-10-24 00:48:49.004+00,,{},breast,right,441,,,,,,,,,
ee541d7e-6a59-488a-8906-85929e40d15d,,diaper,2025-11-05 01:25:52.835056+00,,,,{},,,,,,,,wet,,,,
ee62f622-7a22-4197-b883-dba717bf0b12,,feeding,2025-11-02 22:37:39.979448+00,2025-11-02 21:59:12.624+00,2025-11-02 22:37:38.61+00,,{},breast,right,2303,,,,,,,,,
ee779f47-cb9d-484d-bfe5-cb979aac4d81,,diaper,2025-10-16 17:37:28.625916+00,2025-10-16 11:50:00+00,,,{},,,,,,,,wet,,,,
eeaa46c6-1c69-4290-a8cb-8602e00ed190,,feeding,2025-10-22 19:19:52.18077+00,2025-10-22 19:09:39+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
eebaadad-e631-4e90-8673-c38e0b233795,,diaper,2025-10-29 06:55:12.20301+00,2025-10-29 06:49:31+00,,,{},,,,,,,,mixed,,,,
eed42e88-26b9-4b5c-b0e6-f13a4d33bd0c,,feeding,2025-11-25 20:13:00.781486+00,2025-11-25 20:01:00+00,2025-11-25 20:12:59.888+00,,{},breast,right,532,,,,,,,,,
ef20b1fb-d670-4061-93f8-ca63d00baa34,,diaper,2025-10-17 21:05:59.303855+00,2025-10-17 20:45:45+00,,,{},,,,,,,,mixed,,,,
ef5e2f2d-eead-4bd1-8c12-d4fe1b7b95ea,,feeding,2025-11-12 21:52:24.914786+00,2025-11-12 21:40:29.988+00,2025-11-12 21:52:23.58+00,,{},breast,right,712,,,,,,,,,
effc8092-b798-4339-8b73-6f6ac44cfd81,,feeding,2025-11-13 05:51:18.739782+00,2025-11-13 03:35:00+00,,,{},bottle,,,100,ml,100,breast_milk,,,,,
f02a3755-72e0-4bd4-9c4d-76fb1585cf09,,feeding,2025-11-20 09:34:01.768734+00,2025-11-20 09:15:18.063+00,2025-11-20 09:34:00.63+00,,{},breast,left,1120,,,,,,,,,
f1b63251-bd10-4c02-b5dc-ca1bfaddb895,,feeding,2025-10-29 18:51:22.806157+00,2025-10-29 18:31:20.852+00,2025-10-29 18:51:21.81+00,,{},breast,left,1199,,,,,,,,,
f1dd03bc-e0c4-45d1-bf31-b83e7ea0cb78,,diaper,2025-10-12 17:52:37.875368+00,2025-10-12 16:50:00+00,,,{},,,,,,,,wet,,,,
f231f9c0-4565-4780-89ee-48ac3e7845f1,,feeding,2025-12-01 17:12:47.453586+00,2025-12-01 16:43:00+00,2025-12-01 17:12:47.034+00,,{},breast,left,1784,,,,,,,,,
f232be4a-c189-4371-9722-99dc046e748c,,feeding,2025-12-01 19:06:43.670646+00,2025-12-01 18:40:04.777+00,2025-12-01 19:06:42.361+00,,{},breast,right,1595,,,,,,,,,
f2ecfe0a-a70c-459c-b61c-9886fa3cc18a,,feeding,2025-11-17 03:54:53.126282+00,2025-11-17 03:38:00+00,2025-11-17 03:54:51.408+00,,{},breast,left,1009,,,,,,,,,
f3100b03-efda-4c4c-bccb-2e3652da6aa2,,expression,2025-10-15 17:04:13.984242+00,2025-10-15 15:57:00+00,,,{},,,,,,,,,both,145,ml,145
f312a573-1617-469c-b349-2a1fd8b3caf0,,feeding,2025-10-12 03:18:52.124883+00,2025-10-12 03:18:18.122+00,2025-10-12 03:18:47.103+00,,{},breast,left,8,,,,,,,,,
f33da032-6faa-49ad-9468-b28570de448d,,feeding,2025-10-21 12:56:05.795447+00,2025-10-21 12:38:36.605+00,2025-10-21 12:56:04.761+00,,{},breast,left,978,,,,,,,,,
f38bf836-9d6c-4e01-abc6-475688f985fa,,feeding,2025-10-18 07:06:20.817198+00,,,,{},bottle,,,65,ml,65,breast_milk,,,,,
f4333001-2320-4fa3-83f5-6077d86eafa2,,sleep,2025-10-18 19:31:34.206627+00,2025-10-18 10:15:00+00,2025-10-18 13:10:00+00,,{},,,,,,,,,,,,
f4c7cdc4-888f-400e-8463-149afdb47282,,feeding,2025-11-27 04:37:08.237098+00,2025-11-27 04:16:52+00,,,{},bottle,,,120,ml,120,breast_milk,,,,,
f4f0fbab-db57-4dd7-bdbe-c27641555d23,,feeding,2025-11-16 10:04:11.269014+00,2025-11-16 09:36:00+00,2025-11-16 10:04:09.952+00,,{},breast,right,1682,,,,,,,,,
f514d4fb-644a-469e-aa80-696c051810cc,,diaper,2025-10-18 13:37:43.351112+00,,,,{},,,,,,,,wet,,,,
f5a1b517-9d9a-440d-8877-49843cb3935e,,feeding,2025-10-25 01:15:24.150427+00,2025-10-25 00:52:25.418+00,2025-10-25 01:15:22.885+00,,{},breast,right,1328,,,,,,,,,
f5a7c469-e04e-4530-a0b0-3252a2cf249c,,feeding,2025-12-02 20:14:38.179259+00,2025-12-02 19:48:00+00,2025-12-02 20:14:37.715+00,,{},breast,left,1595,,,,,,,,,
f5b8f06e-d44f-403b-aee0-17bc10fc4968,,feeding,2025-11-03 09:06:55.861594+00,2025-11-03 08:42:09.131+00,2025-11-03 09:06:54.444+00,,{},breast,left,769,,,,,,,,,
f5de62ed-de87-410b-9ba9-23bbb7b30990,,feeding,2025-10-28 01:29:28.010646+00,2025-10-28 01:25:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
f6aa9cc4-0369-44f0-b245-3d64fca8ad96,,expression,2025-11-26 12:56:34.897135+00,2025-11-26 12:45:22+00,,,{},,,,,,,,,both,190,ml,190
f6e63f89-570c-4fee-a55a-bb2282c61b47,,feeding,2025-11-22 00:34:56.766663+00,2025-11-22 00:06:48.139+00,2025-11-22 00:34:55.252+00,,{},breast,left,1685,,,,,,,,,
f6e686ba-c94e-46e3-a66f-93ff2b5a7c69,,feeding,2025-10-13 06:51:38.453743+00,2025-10-13 06:30:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
f71a0ab3-be37-4bca-9b88-b4a9e87a804e,,feeding,2025-11-14 20:29:36.086613+00,2025-11-14 20:13:00+00,2025-11-14 20:29:35.63+00,,{},breast,left,994,,,,,,,,,
f75cf798-c2aa-4378-8640-3ffb5fea67f4,,feeding,2025-11-10 10:16:03.842007+00,,,,{},bottle,,,40,ml,40,breast_milk,,,,,
f78fb019-289a-4b11-842d-ca9177bd8094,,feeding,2025-10-14 13:38:47.971631+00,2025-10-14 13:28:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
f7fc88cd-4916-4e57-abf1-323503ddc111,,feeding,2025-11-07 15:11:16.719968+00,2025-11-07 15:00:50.54+00,2025-11-07 15:11:15.854+00,,{},breast,left,556,,,,,,,,,
f808d688-0f8e-449b-a94f-2dbf472d3e92,,diaper,2025-10-28 01:29:08.520424+00,2025-10-28 01:18:52+00,,,{},,,,,,,,wet,,,,
f810836c-8001-42e5-b4a9-f97f15997bb4,,expression,2025-11-22 18:24:08.94012+00,2025-11-22 16:18:00+00,,,{},,,,,,,,,both,95,ml,95
f8d68dca-3480-483d-9cef-75d3fa0d3d3e,,expression,2025-11-02 08:34:01.247841+00,2025-11-02 04:33:00+00,,,{},,,,,,,,,both,70,ml,70
f8d8cfa6-2d8e-4698-9a82-f6c005d9dbb1,,feeding,2025-11-24 16:34:21.286804+00,2025-11-24 16:03:00+00,2025-11-24 16:34:20.603+00,,{},breast,right,1878,,,,,,,,,
f92a7ca8-76e4-445d-82bf-9a832a66fbea,,feeding,2025-11-27 14:21:30.122618+00,2025-11-27 14:12:25.686+00,2025-11-27 14:21:29.106+00,,{},breast,right,541,,,,,,,,,
f937d0d4-4bde-4f77-9f7e-57f2af819a67,,feeding,2025-10-31 12:26:04.201434+00,,,,{},bottle,,,60,ml,60,breast_milk,,,,,
f943734c-d6d2-493b-95a1-77ee4050417f,,diaper,2025-10-16 17:37:14.472222+00,2025-10-16 09:40:00+00,,,{},,,,,,,,wet,,,,
f9cd4e3f-ea68-46e4-b18b-472dd0051174,,feeding,2025-10-22 00:37:14.963801+00,2025-10-22 00:10:00+00,2025-10-22 00:37:14.634+00,,{},breast,right,1632,,,,,,,,,
f9d697c9-c2de-4e77-9ba5-3f11f483d9f3,,feeding,2025-10-27 19:19:12.988331+00,2025-10-27 18:49:00+00,2025-10-27 19:19:12.559+00,,{},breast,left,1796,,,,,,,,,
f9fdba17-7da0-4186-b1fa-c2c7f46c63d7,,feeding,2025-11-06 18:31:20.280618+00,2025-11-06 18:12:46.67+00,2025-11-06 18:31:19.159+00,,{},breast,right,1110,,,,,,,,,
fa089fbe-a26c-42b2-9d79-a4b7a30be444,,diaper,2025-11-07 01:33:56.682626+00,2025-11-07 01:03:36+00,,,{},,,,,,,,wet,,,,
fa114e16-03b6-4171-bad3-35ea434de4b2,,feeding,2025-10-27 13:24:12.440705+00,,,,{},bottle,,,40,ml,40,breast_milk,,,,,
fa3c5d69-6b1b-46c9-9ff5-18a1dc921e98,,feeding,2025-10-22 21:26:02.733909+00,2025-10-22 21:07:00.626+00,2025-10-22 21:26:01.468+00,,{},breast,right,687,,,,,,,,,
fab8fa0d-2f55-482e-a2c7-71e8cd19bb51,,feeding,2025-11-11 16:57:23.003371+00,2025-11-11 16:30:00+00,2025-11-11 16:57:21.483+00,,{},breast,left,1638,,,,,,,,,
fb029bff-a6ec-4086-bfab-ae3995b401c7,,feeding,2025-11-08 11:53:37.992794+00,2025-11-08 11:34:07.196+00,2025-11-08 11:53:36.679+00,,{},breast,right,1167,,,,,,,,,
fb51d46d-cbac-4cdf-975d-7789b8771bad,,feeding,2025-10-30 14:53:03.494201+00,2025-10-30 14:33:41.426+00,2025-10-30 14:53:01.607+00,,{},breast,right,1143,,,,,,,,,
fb5a2d4f-7afa-4c84-ba63-6a2185ce7797,,feeding,2025-10-30 19:46:14.449496+00,2025-10-30 19:31:05.254+00,2025-10-30 19:46:13.281+00,,{},breast,left,891,,,,,,,,,
fb83437a-bcbc-49d5-a48a-0525a29c95d1,,feeding,2025-11-03 17:20:03.443263+00,2025-11-03 16:45:26.865+00,2025-11-03 17:20:01.977+00,,{},breast,right,2055,,,,,,,,,
fba089d6-8fc5-4e64-8784-359e655adb76,,diaper,2025-10-24 07:59:25.507491+00,2025-10-24 07:49:12+00,,,{},,,,,,,,mixed,,,,
fba7ac14-8972-48df-b97e-296ffdfcb953,,diaper,2025-11-03 01:10:22.891446+00,,,,{},,,,,,,,wet,,,,
fc4f9b37-272a-425a-beb4-1cce1335bf0d,,feeding,2025-11-01 22:30:26.76723+00,2025-11-01 22:17:00+00,2025-11-01 22:30:25.483+00,,{},breast,left,792,,,,,,,,,
fceecb3a-5276-48f0-a2f4-81f8d8c5c4ab,,expression,2025-11-21 02:47:43.629338+00,2025-11-21 02:36:55+00,,,{},,,,,,,,,both,110,ml,110
fd2f09db-4942-4c7b-8b8c-bda8ab32245f,,feeding,2025-10-19 11:33:46.217054+00,2025-10-19 11:18:19.259+00,2025-10-19 11:33:45.219+00,,{},breast,left,802,,,,,,,,,
fd4e6d95-40c5-4355-90ee-0c2126b2b08f,,diaper,2025-10-23 13:42:54.051409+00,2025-10-23 13:42:00+00,,,{},,,,,,,,wet,,,,
fdde26b1-306d-4219-bf67-ed99b45cde16,,expression,2025-10-19 16:58:19.688748+00,2025-10-19 16:34:11+00,,,{},,,,,,,,,both,150,ml,150
fe346eeb-bc67-477b-ac87-31c75977010c,,expression,2025-11-24 07:13:16.312439+00,2025-11-24 06:53:06+00,,,{},,,,,,,,,both,160,ml,160
fe3accf0-e190-4e61-81c7-7bc310fdcd88,,expression,2025-10-25 14:59:07.707829+00,2025-10-25 13:59:00+00,,,{},,,,,,,,,both,50,ml,50
fe714516-6d02-416b-bc8c-cebdad1ce5de,,feeding,2025-11-04 17:12:29.888531+00,2025-11-04 16:59:32.517+00,2025-11-04 17:12:28.981+00,,{},breast,left,769,,,,,,,,,
fe8658d8-7942-4080-9a2a-f20b565890ae,,expression,2025-10-16 18:27:25.177998+00,2025-10-16 18:08:29+00,,,{},,,,,,,,,both,50,ml,50
fee69bf2-56fa-4356-a660-196ec5c66341,,diaper,2025-11-01 20:51:55.668307+00,,,,{},,,,,,,,wet,,,,
fee8b52b-5360-4693-938c-20a78cf1d019,,feeding,2025-11-25 21:48:46.133262+00,2025-11-25 21:22:56.744+00,2025-11-25 21:48:45.357+00,,{},breast,right,1539,,,,,,,,,
ff47d5ea-dfb9-4d2f-8bb0-982dd91472d8,,feeding,2025-11-02 09:38:54.234067+00,2025-11-02 09:25:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
ff63b838-1651-48e2-a332-1207f254d014,,feeding,2025-11-13 17:28:04.439691+00,2025-11-13 17:10:01.94+00,2025-11-13 17:28:03.246+00,,{},breast,left,1079,,,,,,,,,
ffb9e22e-fd32-4dde-b7c0-9f069eb59df3,,feeding,2025-11-04 21:55:38.18748+00,2025-11-04 21:48:43.048+00,2025-11-04 21:55:37.505+00,,{},breast,left,254,,,,,,,,,
ffd0325e-7efd-41dc-a572-f50da4c55669,,feeding,2025-10-12 03:18:52.124883+00,2025-10-12 03:18:24.789+00,2025-10-12 03:18:47.103+00,,{},breast,right,8,,,,,,,,,
ffd79392-0fed-4e19-9544-76f83c03e6e7,,feeding,2025-11-10 09:26:03.201886+00,2025-11-10 09:11:56.37+00,2025-11-10 09:26:01.927+00,,{},breast,left,841,,,,,,,,,
fff92a3f-7eb7-4834-a7d4-63d20997756e,,expression,2025-11-18 05:56:24.103169+00,2025-11-18 05:37:23+00,,,{},,,,,,,,,both,110,ml,110
